Domain,Receive Time,Serial #,Type,Threat/Content Type,Config Version,Generate Time,Source address,Destination address,NAT Source IP,NAT Destination IP,Rule,Source User,Destination User,Application,Virtual System,Source Zone,Destination Zone,Inbound Interface,Outbound Interface,Log Action,Time Logged,Session ID,Repeat Count,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Flags,IP Protocol,Action,Bytes,Bytes Sent,Bytes Received,Packets,Start Time,Elapsed Time (sec),Category,Padding,Sequence Number,Action Flags,Source Country,Destination Country,cpadding,pkts_sent,pkts_received,session_end_reason,dg_hier_level_1,dg_hier_level_2,dg_hier_level_3,dg_hier_level_4,Virtual System Name,Device Name,action_source,Source VM UUID,Destination VM UUID,Tunnel ID/IMSI,Monitor Tag/IMEI,Parent Session ID,parent_start_time,tunnel
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40045,1,36957,6502,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031241,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40044,1,36957,5987,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031240,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40043,1,36957,32770,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031239,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40042,1,36957,4004,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031238,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40041,1,36957,6009,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031237,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,39804,1,36957,787,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031236,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,39805,1,36957,512,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031235,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,39806,1,36957,9998,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031234,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,39807,1,36957,1119,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031233,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,39808,1,36957,1149,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031232,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40109,1,36957,1183,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031231,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40108,1,36957,1029,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031230,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40107,1,36957,1301,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031229,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40106,1,36957,2048,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031228,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40105,1,36957,1059,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031227,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40104,1,36957,33354,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031226,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40103,1,36957,2968,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031225,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40102,1,36957,4111,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031224,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40101,1,36957,7777,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031223,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40100,1,36957,5902,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031222,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40099,1,36957,2103,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031221,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40098,1,36957,32782,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031220,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40097,1,36957,3918,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031219,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40096,1,36957,20828,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031218,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40095,1,36957,5414,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031217,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40094,1,36957,1583,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031216,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40093,1,36957,2119,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031215,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40092,1,36957,2725,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031214,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40091,1,36957,5906,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031213,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40090,1,36957,1000,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031212,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40089,1,36957,4001,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031211,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40088,1,36957,2718,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031210,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40087,1,36957,49155,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031209,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40086,1,36957,5002,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031208,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40085,1,36957,49176,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031207,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40084,1,36957,9000,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031206,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40083,1,36957,1085,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031205,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40082,1,36957,1812,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031204,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40081,1,36957,3351,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031203,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40080,1,36957,6100,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031202,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40079,1,36957,631,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031201,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:34,001606050200,TRAFFIC,end,1,2017/04/04 20:32:34,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:34,40078,1,36957,1687,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15031200,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39361,1,36957,5850,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15031199,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39398,1,36957,1096,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15031198,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39397,1,36957,1067,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15031197,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39396,1,36957,3737,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15031196,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39395,1,36957,9876,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15031195,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39394,1,36957,987,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15031194,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39393,1,36957,54328,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15031193,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39392,1,36957,7103,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15031192,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39391,1,36957,32771,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15031191,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39390,1,36957,49158,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15031190,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
